type_id,lowest,average,highest,volume
45999,12350000.0,12450295.113333335,12490000.0,92.0
46000,30900000.0,32260142.858,32300000.0,23.0
46001,238000.0,240825.41666666666,248000.0,138.0
46002,3500000.0,3883557.2383333333,3895000.0,184.0
46003,14480000.0,14514259.26,14560000.0,36.0
46004,164.7,202676.475,240000.0,261.0
46005,3290000.0,3442980.6816666666,3958000.0,231.0
46006,12950000.0,12961214.286,12970000.0,38.0
46014,,,,
46015,,,,
46016,,,,
46017,,,,
46018,,,,
46019,,,,
46020,,,,
46021,,,,
46022,,,,
46024,,,,
46025,,,,
46026,,,,
46038,,,,
46039,,,,
46040,,,,
46041,,,,
46042,,,,
46043,,,,
46044,,,,
46045,,,,
46050,,,,
46051,,,,
46089,,,,
46090,,,,
46091,,,,
46092,,,,
46093,,,,
46094,,,,
46095,,,,
46096,,,,
46097,,,,
46098,,,,
46099,,,,
46100,,,,
46101,,,,
46102,,,,
46103,,,,
46104,,,,
46105,,,,
46106,,,,
46107,,,,
46108,,,,
46109,,,,
46110,,,,
46111,,,,
46112,,,,
46113,,,,
46114,,,,
46115,,,,
46116,,,,
46117,,,,
46118,,,,
46119,,,,
46120,,,,
46121,,,,
46122,,,,
46123,,,,
46124,,,,
46125,,,,
46126,,,,
46127,,,,
46128,,,,
46129,,,,
46130,,,,
46131,,,,
46132,,,,
46133,,,,
46134,,,,
46135,,,,
46136,,,,
46137,,,,
46138,,,,
46139,,,,
46140,,,,
46141,,,,
46142,,,,
46143,,,,
46144,,,,
46145,,,,
46146,,,,
46147,,,,
46148,,,,
46149,,,,
46151,,,,
46152,,,,
46153,,,,
46154,,,,
46155,,,,
46156,,,,
46157,,,,
46158,,,,
46159,,,,
46160,,,,
46161,,,,
46162,,,,
46163,,,,
46164,,,,
46165,,,,
46166,,,,
46167,,,,
46168,,,,
46169,,,,
46170,,,,
46171,,,,
46172,,,,
46173,,,,
46174,,,,
46175,,,,
46176,,,,
46177,,,,
46178,,,,
46179,,,,
46180,,,,
46181,,,,
46182,,,,
46183,,,,
46184,,,,
46185,,,,
46186,,,,
46187,,,,
46188,,,,
46189,,,,
46190,,,,
46191,,,,
46192,,,,
46193,,,,
46194,,,,
46195,,,,
46196,,,,
46197,,,,
46198,,,,
46199,,,,
46200,,,,
46201,,,,
46202,,,,
46203,,,,
46204,,,,
46205,,,,
46206,,,,
46207,,,,
46208,,,,
46209,,,,
46210,,,,
46211,,,,
46212,,,,
46213,,,,
46214,,,,
46215,,,,
46216,,,,
46217,,,,
46218,,,,
46219,,,,
46220,,,,
46221,,,,
46222,,,,
46223,,,,
46224,,,,
46225,,,,
46226,,,,
46227,,,,
46228,,,,
46229,,,,
46230,6500000.0,6500000.0,6500000.0,10.0
46231,,,,
46232,,,,
46233,,,,
46234,,,,
46235,,,,
46236,,,,
46237,,,,
46238,,,,
46240,,,,
46241,,,,
46242,,,,
46243,,,,
46244,,,,
46245,,,,
46246,,,,
46247,,,,
46248,,,,
46249,,,,
46250,,,,
46251,10000000.0,10003333.33,10010000.0,3.0
46270,,,,
46273,,,,
46274,,,,
46276,,,,
46277,,,,
46280,,,,
46281,,,,
46282,,,,
46283,,,,
46284,,,,
46285,,,,
46286,,,,
46287,,,,
46288,,,,
46289,,,,
46290,,,,
46291,,,,
46292,,,,
46293,,,,
46294,,,,
46295,,,,
46296,,,,
46297,,,,
46298,,,,
46299,,,,
46300,,,,
46301,,,,
46302,,,,
46303,,,,
46304,,,,
46305,,,,
46306,,,,
46307,,,,
46308,,,,
46309,,,,
46310,,,,
46311,,,,
46312,,,,
46313,,,,
46314,,,,
46315,,,,
46316,,,,
46317,,,,
46318,,,,
46319,,,,
46323,,,,
46324,,,,
46325,,,,
46326,,,,
46327,,,,
46328,,,,
46350,,,,
46352,,,,
46355,699800.0,699800.0,699800.0,21.0
46356,,,,
46357,,,,
46359,,,,
46361,,,,
46365,499900.0,499900.0,499900.0,15.0
46366,,,,
46367,588000.0,597107.1433333334,599000.0,21.0
46368,1499000.0,1648000.0,1797000.0,105.0
46369,749900.0,749950.0,750000.0,15.0
46370,1986000.0,1986000.0,1986000.0,2.0
46371,1500000.0,1500000.0,1500000.0,7.0
46372,1494000.0,1494000.0,1494000.0,5.0
46375,49500000.0,64402000.0,76080000.0,9.0
46376,,,,
46377,,,,
46378,,,,
46379,,,,
46380,,,,
46381,,,,
46383,,,,
46384,,,,
46385,,,,
46386,,,,
46387,,,,
46388,,,,
46389,,,,
46390,,,,
46391,,,,
46392,,,,
46393,,,,
46394,,,,
46395,,,,
46396,,,,
46397,,,,
46398,,,,
46399,,,,
46400,,,,
46401,,,,
46402,,,,
46403,,,,
46404,,,,
46405,,,,
46406,,,,
46407,,,,
46408,,,,
46409,,,,
46410,,,,
46411,,,,
46412,,,,
46413,,,,
46414,,,,
46415,,,,
46416,,,,
46417,,,,
46418,,,,
46419,,,,
46420,,,,
46421,,,,
46422,,,,
46423,,,,
46424,,,,
46425,,,,
46426,,,,
46427,,,,
46428,,,,
46429,,,,
46430,,,,
46431,,,,
46432,,,,
46433,,,,
46434,,,,
46435,,,,
46436,,,,
46437,,,,
46438,,,,
46439,,,,
46440,,,,
46441,,,,
46442,,,,
46443,,,,
46484,,,,
46485,,,,
46486,,,,
46487,,,,
46488,,,,
46489,,,,
46490,,,,
46491,,,,
46492,,,,
46493,,,,
46494,,,,
46495,,,,
46496,,,,
46497,,,,
46501,,,,
46503,,,,
46505,,,,
46506,,,,
46508,,,,
46510,,,,
46512,,,,
46514,,,,
46516,,,,
46518,,,,
46520,,,,
46521,,,,
46522,,,,
46525,,,,
46526,,,,
46527,,,,
46528,,,,
46529,,,,
46530,,,,
46531,,,,
46532,,,,
46533,,,,
46534,,,,
46535,,,,
46536,,,,
46537,,,,
46538,,,,
46539,,,,
46540,,,,
46547,,,,
46548,,,,
46549,,,,
46550,,,,
46551,,,,
46552,,,,
46553,,,,
46554,,,,
46555,,,,
46556,,,,
46557,,,,
46558,,,,
46559,,,,
46560,,,,
46561,,,,
46562,,,,
46563,,,,
46564,,,,
46575,,,,
46576,,,,
46577,,,,
46578,,,,
46579,,,,
46580,,,,
46582,,,,
46584,,,,
46601,,,,
46602,,,,
46603,,,,
46633,,,,
46634,,,,
46635,,,,
46636,,,,
46637,,,,
46638,,,,
46639,,,,
46640,,,,
46641,,,,
46642,,,,
46643,,,,
46645,,,,
46647,,,,
46649,,,,
46651,,,,
46658,,,,
46659,,,,
46660,,,,
46661,,,,
46662,,,,
46663,,,,
46664,,,,
46665,,,,
46666,,,,
46667,,,,
46668,,,,
46669,,,,
46671,,,,
46672,,,,
46673,,,,
46674,,,,
46675,,,,
46676,,,,
46677,,,,
46678,,,,
46679,,,,
46680,,,,
46681,,,,
46682,,,,
46683,,,,
46684,,,,
46685,,,,
46686,,,,
46687,,,,
46688,,,,
46689,,,,
46691,,,,
46692,,,,
46693,,,,
46694,,,,
46695,,,,
46696,,,,
46697,,,,
46698,,,,
46699,,,,
46700,,,,
46701,,,,
46702,,,,
46703,,,,
46704,,,,
46705,,,,
46707,,,,
46708,,,,
46709,,,,
46710,,,,
46711,,,,
46712,,,,
46713,,,,
46714,,,,
46715,,,,
46716,,,,
46717,,,,
46718,,,,
46719,,,,
46720,,,,
46721,,,,
46722,,,,
46723,,,,
46724,,,,
46725,,,,
46726,,,,
46727,,,,
46728,,,,
46729,,,,
46730,,,,
46731,,,,
46732,,,,
46733,,,,
46734,9980000.0,9990000.0,10000000.0,2.0
46735,,,,
46736,,,,
46737,,,,
46738,,,,
46739,,,,
46740,,,,
46741,,,,
46742,,,,
46743,,,,
46744,,,,
46745,,,,
46746,,,,
46747,,,,
46748,,,,
46749,,,,
46750,,,,
46751,,,,
46752,,,,
46753,,,,
46754,,,,
46755,,,,
46756,,,,
46766,,,,
46771,,,,
46772,,,,
46773,,,,
46774,,,,
46775,,,,
46776,,,,
46777,,,,
46778,,,,
46779,,,,
46780,,,,
46781,,,,
46782,,,,
46783,,,,
46784,,,,
46785,,,,
46786,,,,
46787,,,,
46788,,,,
46789,,,,
46790,,,,
46791,,,,
46792,,,,
46793,,,,
46794,,,,
46795,,,,
46796,,,,
46797,,,,
46798,,,,
46799,,,,
46800,,,,
46801,,,,
46802,,,,
46803,,,,
46804,,,,
46805,,,,
46806,,,,
46807,,,,
46808,,,,
46809,,,,
46810,,,,
46811,,,,
46812,,,,
46813,,,,
46814,,,,
46815,,,,
46816,,,,
46817,,,,
46818,,,,
46819,,,,
46820,,,,
46821,,,,
46822,,,,
46823,,,,
46824,,,,
46825,,,,
46827,,,,
46828,,,,
46829,,,,
46830,,,,
46831,,,,
46832,,,,
46833,,,,
46834,,,,
46835,,,,
46836,,,,
46837,,,,
46838,,,,
46839,,,,
46840,,,,
46841,,,,
46842,,,,
46843,,,,
46844,,,,
46845,,,,
46846,,,,
46847,,,,
46848,,,,
46849,,,,
46850,,,,
46851,,,,
46852,,,,
46853,,,,
46854,,,,
46855,,,,
46856,,,,
46857,,,,
46858,,,,
46859,,,,
46860,,,,
46861,,,,
46862,,,,
46863,,,,
46864,,,,
46865,,,,
46866,,,,
46867,,,,
46868,,,,
46869,,,,
46870,,,,
46871,,,,
46872,,,,
46873,,,,
46874,,,,
46875,,,,
46876,,,,
46877,,,,
46878,,,,
46879,,,,
46880,,,,
46881,,,,
46882,,,,
46883,,,,
46884,,,,
46885,,,,
46886,,,,
46887,,,,
46888,,,,
46889,,,,
46890,,,,
46891,,,,
46892,,,,
46893,,,,
46894,,,,
46895,,,,
46896,,,,
46897,,,,
46898,,,,
46899,,,,
46900,,,,
46901,,,,
46902,,,,
46903,,,,
46904,,,,
46905,,,,
46906,,,,
46907,,,,
46908,,,,
46909,,,,
46910,,,,
46911,,,,
46912,,,,
46913,,,,
46914,,,,
46915,,,,
46916,,,,
46917,,,,
46918,,,,
46919,,,,
46920,,,,
46921,,,,
46922,,,,
46923,,,,
46924,,,,
46925,,,,
46926,,,,
46927,,,,
46928,,,,
46929,,,,
46930,,,,
46931,,,,
46932,,,,
46933,,,,
46934,,,,
46935,,,,
46936,,,,
46937,,,,
46938,,,,
46939,,,,
46940,,,,
46941,,,,
46942,,,,
46943,,,,
46944,,,,
46945,,,,
46946,,,,
46947,,,,
46948,,,,
46949,,,,
46950,,,,
46951,,,,
46952,,,,
46953,,,,
46954,,,,
46955,,,,
46956,,,,
46957,,,,
46958,,,,
46959,,,,
46960,,,,
46961,,,,
46962,,,,
46963,,,,
46964,,,,
46965,,,,
46966,,,,
46967,,,,
46968,,,,
46969,,,,
46970,,,,
46971,,,,
46972,,,,
46973,,,,
46974,,,,
46975,,,,
46976,,,,
46977,,,,
46978,,,,
46979,,,,
46980,,,,
46981,,,,
46982,,,,
46983,,,,
46984,,,,
46985,,,,
46986,,,,
46987,,,,
46988,,,,
46989,,,,
46990,,,,
46991,,,,
46992,,,,
46993,,,,
46994,,,,
46995,,,,
46996,,,,
46997,,,,
46998,,,,
46999,,,,
47000,,,,
47001,,,,
47002,,,,
47003,,,,
47004,,,,
47005,,,,
47006,,,,
47007,,,,
47008,,,,
47009,,,,
47010,,,,
47011,,,,
47012,,,,
47013,,,,
47014,,,,
47015,,,,
47028,41990000.0,41994166.667500004,42000000.0,6.0
47029,,,,
47030,,,,
47031,,,,
47032,,,,
47035,,,,
47036,,,,
47037,,,,
47038,,,,
47039,,,,
47042,,,,
47043,,,,
47044,,,,
47045,,,,
47046,,,,
47047,,,,
47048,,,,
47049,,,,
47050,,,,
47051,,,,
47052,,,,
47053,,,,
47054,,,,
47055,,,,
47056,,,,
47057,,,,
47058,,,,
47059,,,,
47060,,,,
47062,,,,
47063,,,,
47064,,,,
47069,,,,
47070,,,,
47071,,,,
47072,,,,
47073,,,,
47074,,,,
47101,,,,
47102,,,,
47103,,,,
47104,,,,
47105,,,,
47106,,,,
47107,,,,
47109,,,,
47110,,,,
47111,,,,
47112,,,,
47113,,,,
47114,,,,
47116,,,,
47117,,,,
47118,,,,
47119,,,,
47120,,,,
47121,,,,
47122,,,,
47123,,,,
47124,,,,
47125,,,,
47126,,,,
47127,,,,
47128,,,,
47129,,,,
47130,,,,
47131,,,,
47132,,,,
47133,,,,
47134,,,,
47135,,,,
47136,,,,
47137,,,,
47138,,,,
47139,,,,
47140,,,,
47141,,,,
47142,,,,
47143,,,,
47144,,,,
47145,,,,
47146,,,,
47147,,,,
47148,,,,
47149,,,,
47150,,,,
47151,,,,
47154,,,,
47158,,,,
47159,,,,
47160,,,,
47161,,,,
47162,,,,
47163,,,,
47164,,,,
47165,,,,
47166,,,,
47167,,,,
47168,,,,
47169,,,,
47170,,,,
47171,,,,
47172,,,,
47173,,,,
47174,,,,
47175,,,,
47176,,,,
47177,,,,
47178,,,,
47179,,,,
47182,,,,
47183,,,,
47184,,,,
47185,,,,
47186,,,,
47187,,,,
47188,,,,
47189,,,,
47190,,,,
47191,,,,
47192,,,,
47193,,,,
47208,,,,
47209,,,,
47210,,,,
47211,,,,
47213,,,,
47216,,,,
47219,,,,
47222,,,,
47224,,,,
47226,,,,
47228,,,,
47230,,,,
47233,,,,
47234,,,,
47235,,,,
47236,,,,
47241,,,,
47243,,,,
47245,,,,
47247,,,,
47249,,,,
47250,,,,
47251,,,,
47253,,,,
47254,4999.0,4999.0,4999.0,2.0
47255,32030.0,54563.0,64980.0,176.0
47256,69800.0,69800.0,69800.0,11.0
47257,365000.0,395321.26666666666,400000.0,521.0
47258,,,,
47259,,,,
47261,,,,
47262,,,,
47263,,,,
47264,,,,
47269,,,,
47270,87000000.0,88900994.71,89000000.0,29.0
47271,,,,
47272,,,,
47273,,,,
47274,,,,
47286,,,,
47287,,,,
47289,,,,
47290,,,,
47291,,,,
47292,,,,
47293,,,,
47294,,,,
47295,,,,
47297,,,,
47298,,,,
47299,431000.0,431000.0,431000.0,1.0
47300,,,,
47301,,,,
47302,,,,
47303,,,,
47304,,,,
47305,,,,
47306,,,,
47307,,,,
47308,,,,
47309,,,,
47310,,,,
47311,,,,
47312,,,,
47313,,,,
47314,,,,
47315,,,,
47316,,,,
47317,,,,
47318,,,,
47319,,,,
47320,,,,
47321,,,,
47323,,,,
47325,,,,
47327,,,,
47330,,,,
47332,,,,
47334,,,,
47336,,,,
47337,,,,
47338,,,,
47340,,,,
47342,,,,
47344,,,,
47347,,,,
47348,,,,
47351,,,,
47352,,,,
47353,,,,
47354,,,,
47356,,,,
47357,,,,
47358,,,,
47360,,,,
47361,,,,
47362,,,,
47364,,,,
47366,,,,
47368,,,,
47371,,,,
47372,,,,
47375,,,,
47376,,,,
47377,,,,
47445,,,,
47447,,,,
47448,,,,
47450,,,,
47466,176700000.0,198314444.44333336,207950000.0,65.0
47475,,,,
47476,,,,
47477,,,,
47478,,,,
47479,,,,
47480,,,,
47482,,,,
47493,,,,
47494,,,,
47495,,,,
47496,,,,
47497,,,,
47498,,,,
47499,,,,
47500,,,,
47501,,,,
47502,,,,
47503,,,,
47504,,,,
47505,,,,
47506,,,,
47507,,,,
47508,,,,
47509,,,,
47510,,,,
47511,,,,
47512,,,,
47513,,,,
47514,,,,
47515,,,,
47516,,,,
47522,,,,
47523,,,,
47524,,,,
47526,,,,
47527,,,,
47528,,,,
47529,,,,
47530,,,,
47531,,,,
47532,,,,
47533,,,,
47534,,,,
47535,,,,
47536,,,,
47537,,,,
47538,,,,
47539,,,,
47540,,,,
47541,,,,
47544,,,,
47545,,,,
47546,,,,
47547,,,,
47548,,,,
47549,,,,
47550,,,,
47551,,,,
47552,,,,
47610,,,,
47611,,,,
47612,,,,
47613,,,,
47614,,,,
47615,,,,
47616,,,,
47617,,,,
47618,,,,
47619,,,,
47621,,,,
47622,,,,
47623,,,,
47624,,,,
47625,,,,
47626,,,,
47627,,,,
47628,,,,
47629,,,,
47630,,,,
47631,,,,
47632,,,,
47633,,,,
47634,,,,
47635,,,,
47636,,,,
47637,,,,
47638,,,,
47639,,,,
47640,,,,
47641,,,,
47642,,,,
47643,,,,
47644,,,,
47645,,,,
47646,,,,
47647,,,,
47648,,,,
47649,,,,
47650,,,,
47651,,,,
47652,,,,
47653,,,,
47654,,,,
47655,,,,
47680,,,,
47681,,,,
47682,,,,
47683,,,,
47684,,,,
47698,,,,
47699,,,,
47700,,,,
47701,8899000.0,8899000.0,8899000.0,14.0
47729,,,,
47730,27440000.0,27445000.0,27450000.0,2.0
47731,4000000.0,4000000.0,4000000.0,1.0
47733,849900.0,849900.0,849900.0,1.0
47734,60390000.0,66236666.666666664,68350000.0,4.0
47735,,,,
47737,,,,
47738,,,,
47739,14990000.0,14990000.0,14990000.0,2.0
47741,28040000.0,28040000.0,28040000.0,2.0
47742,9005000.0,9005000.0,9005000.0,1.0
47743,,,,
47744,14990000.0,14990000.0,14990000.0,3.0
47746,,,,
47747,,,,
47748,,,,
47750,2915000.0,2950857.145,3040000.0,8.0
47751,82480000.0,82480000.0,82480000.0,2.0
47752,,,,
47754,2352000.0,2352000.0,2352000.0,40.0
47755,,,,
47756,,,,
47761,58000.0,58660.0,58990.0,17.0
47762,65000.0,74067.935,75200.0,33.0
47763,,,,
47764,299800.0,299800.0,299800.0,12.0
47765,248000.0,248000.0,248000.0,33.0
47766,,,,
47767,,,,
47768,,,,
47770,,,,
47771,45140000.0,45140000.0,45140000.0,2.0
47772,,,,
47774,,,,
47775,36520000.0,36520000.0,36520000.0,1.0
47776,,,,
47778,,,,
47779,,,,
47780,,,,
47782,,,,
47783,,,,
47784,,,,
47786,,,,
47787,19990000.0,19990000.0,19990000.0,1.0
47788,,,,
47790,,,,
47791,,,,
47792,,,,
47797,,,,
47798,,,,
47799,,,,
47801,500000.0,500000.0,500000.0,5.0
47802,,,,
47803,1850000.0,1850000.0,1850000.0,15.0
47805,,,,
47806,166200000.0,166200000.0,166200000.0,2.0
47807,,,,
47809,,,,
47810,,,,
47811,,,,
47813,,,,
47814,33650000.0,33650000.0,33650000.0,5.0
47815,,,,
47816,,,,
47818,,,,
47819,,,,
47821,,,,
47822,,,,
47823,1000000.0,1000000.0,1000000.0,1.0
47825,,,,
47826,,,,
47827,,,,
47829,,,,
47830,,,,
47831,14090000.0,14090000.0,14090000.0,1.0
47835,,,,
47837,,,,
47839,,,,
47841,,,,
47843,,,,
47845,,,,
47867,147000.0,147962.96333333335,148000.0,34.0
47868,194000.0,212097.22166666668,245000.0,18.0
47869,6253000.0,6253000.0,6253000.0,15.0
47870,142000.0,142000.0,142000.0,37.0
47871,199000.0,202502.77833333332,299900.0,19.0
47872,709000.0,1779833.3325,3500000.0,10.0
47873,12450000.0,12934300.0,13700000.0,19.0
47874,23790000.0,23898333.333333332,24000000.0,8.0
47875,,,,
47885,600.0,644.775,773.1,7501.0
47886,2226.0,2226.3333333333335,2227.0,26788.0
47887,6800.0,6800.0,6800.0,8500.0
47888,37110.0,117727.57666666666,140000.0,13.0
47889,29000.0,2196096.1550000003,2999000.0,36.0
47890,6500000.0,10142307.691666666,11540000.0,52.0
47891,27990000.0,27990000.0,27990000.0,1.0
47892,139300.0,139350.0,139400.0,2.0
47893,19000.0,265833.3333333333,1500000.0,7.0
47894,800000.0,4200000.0,11000000.0,4.0
47895,,,,
47896,2701.0,55100.666666666664,159900.0,4.0
47897,19000.0,509333.3333333333,1490000.0,3.0
47898,2700000.0,2796394.7350000003,2799000.0,32.0
47899,,,,
47900,2900.0,2900.0,2900.0,2.0
47901,29000.0,1271166.6666666667,2520000.0,13.0
47902,14990000.0,14990000.0,14990000.0,13.0
47903,19000000.0,19000000.0,19000000.0,1.0
47904,2900.0,145217.5,199700.0,69.0
47905,1100000.0,2026550.0,2500000.0,33.0
47906,9880000.0,9959333.333333334,9999000.0,31.0
47907,20000000.0,20000000.0,20000000.0,1.0
47908,,,,
47909,,,,
47911,1700000.0,2564226.7416666667,2770000.0,177.0
47912,32050000.0,32050000.0,32050000.0,3.0
47913,,,,
47914,29760000.0,29882731.481666666,29920000.0,49.0
47915,92000000.0,92000000.0,92000000.0,1.0
47916,28980000.0,28980000.0,28980000.0,1.0
47917,,,,
47918,40000000.0,45906856.48166666,46390000.0,30.0
47919,114600000.0,114783333.33333333,115000000.0,4.0
47920,,,,
47921,,,,
47922,,,,
47923,132700000.0,132700000.0,132700000.0,1.0
47924,774.9,777.3,778.6,22101.0
47925,777.9,779.1999999999999,779.9,50971.0
47926,1496.0,1498.5,1500.0,166795.0
47927,1502.0,1513.6666666666667,1522.0,85298.0
47928,1348.5,1354.4,1356.0,37502.0
47929,1199.0,1199.0,1199.0,38318.0
47930,2342.0,2346.6666666666665,2349.0,87160.0
47931,2144.0,2144.5,2145.0,59354.0
47932,1345.0,1345.0,1345.0,2500.0
47933,5498.0,5498.0,5498.0,1500.0
47934,4518.0,4518.0,4518.0,2000.0
47935,,,,
47961,,,,
47962,,,,
47963,,,,
47969,,,,
47971,,,,
47973,,,,
47975,48170.0,48171.378000000004,48180.0,355.0
48081,,,,
48082,,,,
48095,,,,
48112,48420.0,57220.0,82000.0,2056.0
48113,38490000.0,38770200.002,38940000.0,36.0
48114,25310000.0,25342800.0,25420000.0,17.0
48115,59800000.0,60904000.0,63000000.0,8.0
48121,92000.0,92002.0,92010.0,2899.0
48135,,,,
48136,,,,
48137,,,,
48138,,,,
48139,,,,
48140,,,,
48141,,,,
48142,,,,
48143,,,,
48144,,,,
48146,,,,
48147,,,,
48148,,,,
48149,,,,
48155,,,,
48156,,,,
48157,,,,
48158,,,,
48159,,,,
48160,,,,
48161,,,,
48162,,,,
48163,,,,
48164,,,,
48165,,,,
48166,,,,
48167,,,,
48168,,,,
48169,,,,
48170,,,,
48171,,,,
48172,,,,
48173,,,,
48174,,,,
48175,,,,
48176,,,,
48177,,,,
48178,,,,
48179,,,,
48180,,,,
48181,,,,
48182,,,,
48183,,,,
48184,,,,
48185,,,,
48186,,,,
48187,,,,
48188,,,,
48189,,,,
48190,,,,
48191,,,,
48192,,,,
48193,,,,
48194,,,,
48195,,,,
48196,,,,
48197,,,,
48198,,,,
48199,,,,
48200,,,,
48201,,,,
48202,,,,
48203,,,,
48204,,,,
48205,,,,
48206,,,,
48207,,,,
48208,,,,
48209,,,,
48210,,,,
48211,,,,
48212,,,,
48213,,,,
48214,,,,
48215,,,,
48216,,,,
48217,,,,
48218,,,,
48219,,,,
48220,,,,
48221,,,,
48222,,,,
48223,,,,
48224,,,,
48225,,,,
48226,,,,
48227,,,,
48228,,,,
48229,,,,
48230,,,,
48231,,,,
48232,,,,
48233,,,,
48242,,,,
48243,,,,
48244,,,,
48365,,,,
48366,,,,
48367,,,,
48368,,,,
48369,,,,
48374,,,,
48375,,,,
48376,,,,
48377,,,,
48378,,,,
48379,,,,
48380,,,,
48381,,,,
48382,,,,
48383,,,,
48384,,,,
48385,,,,
48386,,,,
48387,,,,
48416,,,,
48417,,,,
48418,,,,
48420,,,,
48421,,,,
48422,,,,
48424,,,,
48425,,,,
48426,,,,
48428,,,,
48429,,,,
48430,,,,
48432,,,,
48433,,,,
48434,5500000.0,5500000.0,5500000.0,1.0
48436,1000000.0,1000000.0,1000000.0,3.0
48437,,,,
48438,,,,
48469,,,,
48470,,,,
48471,,,,
48472,,,,
48473,,,,
48474,,,,
48485,,,,
48486,,,,
48487,,,,
48488,,,,
48489,,,,
48490,,,,
48491,,,,
48492,,,,
48493,,,,
48494,,,,
48495,,,,
48496,,,,
48497,,,,
48498,,,,
48499,,,,
48500,,,,
48501,,,,
48502,,,,
48503,,,,
48504,,,,
48505,,,,
48506,,,,
48507,,,,
48508,,,,
48509,,,,
48510,,,,
48511,,,,
48512,,,,
48513,,,,
48514,,,,
48515,,,,
48516,,,,
48517,,,,
48518,,,,
48519,,,,
48520,,,,
48521,,,,
48522,,,,
48523,,,,
48524,,,,
48525,,,,
48526,,,,
48527,,,,
48528,,,,
48529,,,,
48530,,,,
48531,,,,
48532,,,,
48533,,,,
48534,,,,
48535,,,,
48536,,,,
48543,,,,
48544,,,,
48546,,,,
48547,,,,
48548,,,,
48549,,,,
48550,,,,
48551,,,,
48552,,,,
48553,,,,
48554,,,,
48555,,,,
48556,,,,
48557,,,,
48558,,,,
48559,,,,
48560,,,,
48561,,,,
48562,,,,
48563,,,,
48564,,,,
48565,,,,
48566,,,,
48576,,,,
48577,,,,
48578,,,,
48579,,,,
48580,,,,
48581,,,,
48582,75100000.0,91535463.56333333,93975000.0,68.0
48584,,,,
48585,,,,
48586,,,,
48587,,,,
48588,,,,
48589,,,,
48590,,,,
48591,,,,
48592,,,,
48593,,,,
48635,,,,
48636,,,,
48642,,,,
48649,,,,
48650,,,,
48651,,,,
48653,,,,
48654,,,,
48655,,,,
48656,,,,
48719,,,,
48720,,,,
48721,,,,
48722,,,,
48723,,,,
48724,,,,
48725,,,,
48726,,,,
48727,,,,
48728,,,,
48729,,,,
48730,,,,
48731,,,,
48732,,,,
48733,,,,
48734,,,,
48735,,,,
48744,,,,
48745,,,,
48746,,,,
48747,29790000.0,29832857.14,29850000.0,7.0
48748,,,,
48749,,,,
48750,,,,
48751,,,,
48752,,,,
48753,,,,
48754,,,,
48755,,,,
48756,,,,
48757,,,,
48758,,,,
48759,,,,
48760,,,,
48764,,,,
48765,,,,
48767,,,,
48768,,,,
48769,,,,
48770,,,,
48771,,,,
48772,,,,
48774,,,,
48775,,,,
48777,,,,
48778,,,,
48816,,,,
48817,,,,
48819,,,,
48830,,,,
48831,,,,
48833,,,,
48834,,,,
48836,,,,
48837,,,,
48838,,,,
48839,,,,
48843,,,,
48844,,,,
48845,,,,
48846,,,,
48847,,,,
48848,,,,
48849,,,,
48850,,,,
48851,,,,
48852,,,,
48853,,,,
48854,,,,
48855,,,,
48856,,,,
48857,,,,
48858,,,,
48859,,,,
48860,,,,
48861,,,,
48893,,,,
48894,,,,
48895,,,,
48896,,,,
48927,,,,
48928,,,,
48950,,,,
48951,,,,
48952,,,,
48953,,,,
48954,,,,
49099,15530000.0,15530000.0,15530000.0,3.0
49100,,,,
49146,,,,
49147,,,,
49148,,,,
49149,,,,
49150,,,,
49151,,,,
49152,,,,
49153,,,,
49154,,,,
49155,,,,
49156,,,,
49157,,,,
49420,,,,
49421,,,,
49422,,,,
49423,,,,
49424,,,,
49425,,,,
49426,,,,
49427,,,,
49428,,,,
49429,,,,
49430,,,,
49431,,,,
49432,,,,
49433,,,,
49434,,,,
49435,,,,
49619,,,,
49620,,,,
49621,,,,
49634,,,,
49641,,,,
49644,,,,
49645,,,,
49646,,,,
49647,,,,
49648,,,,
49649,,,,
49650,,,,
49651,,,,
49652,,,,
49653,,,,
49668,,,,
49669,,,,
49670,,,,
49671,,,,
49672,,,,
49673,,,,
49674,,,,
49675,,,,
49676,,,,
49677,,,,
49678,,,,
49679,,,,
49680,,,,
49681,,,,
49682,,,,
49683,,,,
49684,,,,
49685,,,,
49705,,,,
49707,,,,
49708,,,,
49709,,,,
49710,31520000.0,32019008.838333335,32825000.0,43.0
49711,188000000.0,188654166.6675,189000000.0,7.0
49712,12120000.0,41045000.0,69970000.0,2.0
49713,,,,
49719,,,,
49720,,,,
49721,,,,
49723,946900.0,947513.64,947800.0,22.0
49724,6000000.0,6000000.0,6000000.0,2.0
49725,,,,
49727,1000000.0,1000000.0,1000000.0,5.0
49728,8995000.0,8997444.445,8999000.0,19.0
49729,59900000.0,59950000.0,60000000.0,2.0
49731,1150000.0,1150000.0,1150000.0,10.0
49732,,,,
49733,,,,
49735,,,,
49736,,,,
49737,,,,
49739,4000000.0,5332333.333333333,6998000.0,26.0
49740,19490000.0,19490000.0,19490000.0,4.0
49741,145600000.0,145600000.0,145600000.0,1.0
49742,149000.0,152144.446,154000.0,33.0
49743,473000.0,475941.0716666667,477600.0,18.0
49746,,,,
49748,,,,
49750,,,,
49751,,,,
49752,,,,
49770,,,,
